contrast_id	contrast_label	direction	gene_rank	gene_id	gene_symbol	mean_group_a	mean_group_b	delta_log2CPM	z_effect	rank_score	marker_panel_gene	mean_max	low_interpretability_symbol	housekeeping_or_technical	interpretation_boundary	n_group_a	n_group_b	abs_z_effect
RM_decidua_vs_Control_decidua	RM decidua versus control decidua	up_in_group_a	25	ENSG00000168461	RAB31	7.34444498944892	6.59460361254586	0.749841376903062	1.6844578057349	5.15581556383574	FALSE	7.34444498944892	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.6844578057349
RM_decidua_vs_Control_decidua	RM decidua versus control decidua	up_in_group_a	26	ENSG00000205542	TMSB4X	13.0918746518138	12.8107708890397	0.2811037627741	1.34738613809258	5.14269215044423	FALSE	13.0918746518138	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.34738613809258
RM_decidua_vs_Control_decidua	RM decidua versus control decidua	up_in_group_a	27	ENSG00000139644	TMBIM6	8.97107487575445	8.51953426971801	0.45154060603644	1.54836116630132	5.13707376478106	FALSE	8.97107487575445	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.54836116630132
RM_decidua_vs_Control_decidua	RM decidua versus control decidua	up_in_group_a	28	ENSG00000128245	YWHAH	7.38077728349647	6.58970046077403	0.791076822722438	1.6649640398363	5.10658465758402	FALSE	7.38077728349647	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.6649640398363
RM_decidua_vs_Control_decidua	RM decidua versus control decidua	up_in_group_a	29	ENSG00000118785	SPP1	11.6753274885693	8.05761659564134	3.61771089292801	1.39352373136673	5.10580283220349	TRUE	11.6753274885693	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.39352373136673
RM_decidua_vs_Control_decidua	RM decidua versus control decidua	up_in_group_a	30	ENSG00000030582	GRN	9.13043899200719	7.68655876968511	1.44388022232208	1.52048175622574	5.07935904464956	FALSE	9.13043899200719	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.52048175622574
RM_decidua_vs_Control_decidua	RM decidua versus control decidua	up_in_group_a	31	ENSG00000002549	LAP3	7.1700120635125	6.11067957732632	1.05933248618618	1.67335512054492	5.07083195834077	FALSE	7.1700120635125	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.67335512054492
RM_decidua_vs_Control_decidua	RM decidua versus control decidua	up_in_group_a	32	ENSG00000204257	HLA-DMA	7.87930732830119	6.22095289515334	1.65835443314785	1.60919298681983	5.06967743792205	FALSE	7.87930732830119	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.60919298681983
RM_decidua_vs_Control_decidua	RM decidua versus control decidua	up_in_group_a	33	ENSG00000177575	CD163	7.17892318872094	5.18785571496608	1.99106747375486	1.67153453634324	5.06794380550856	FALSE	7.17892318872094	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.67153453634324
RM_decidua_vs_Control_decidua	RM decidua versus control decidua	up_in_group_a	34	ENSG00000126709	IFI6	9.45869833614821	7.27938303443644	2.17931530171177	1.49588964143143	5.06602683564907	FALSE	9.45869833614821	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.49588964143143
RM_decidua_vs_Control_decidua	RM decidua versus control decidua	up_in_group_a	35	ENSG00000110077	MS4A6A	7.89595656489588	6.46587107893613	1.43008548595974	1.60423623570759	5.05839707597444	FALSE	7.89595656489588	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.60423623570759
RM_decidua_vs_Control_decidua	RM decidua versus control decidua	up_in_group_a	36	ENSG00000117984	CTSD	10.2692711723926	8.51021014482701	1.75906102756561	1.44683988715733	5.05572489483077	FALSE	10.2692711723926	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.44683988715733
RM_decidua_vs_Control_decidua	RM decidua versus control decidua	up_in_group_a	37	ENSG00000211896	IGHG1	6.55977781830365	2.34707007573136	4.2127077425723	1.72945435721078	5.04714246006125	FALSE	6.55977781830365	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.72945435721078
RM_decidua_vs_Control_decidua	RM decidua versus control decidua	up_in_group_a	38	ENSG00000162511	LAPTM5	8.79261805261897	7.13890097185089	1.65371708076807	1.53229352070059	5.04384233123172	FALSE	8.79261805261897	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.53229352070059
RM_decidua_vs_Control_decidua	RM decidua versus control decidua	up_in_group_a	39	ENSG00000203747	FCGR3A	7.43146027733945	5.38490756945257	2.04655270788688	1.63919132452897	5.04179602089366	FALSE	7.43146027733945	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.63919132452897
RM_decidua_vs_Control_decidua	RM decidua versus control decidua	up_in_group_a	40	ENSG00000182578	CSF1R	6.96725917238762	5.48667481137116	1.48058436101646	1.67789698751579	5.02376369523802	FALSE	6.96725917238762	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.67789698751579
RM_decidua_vs_Control_decidua	RM decidua versus control decidua	up_in_group_a	41	ENSG00000216490	IFI30	9.737046589823	7.2958572363852	2.4411893534378	1.466938759425	5.0235689019226	FALSE	9.737046589823	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.466938759425
RM_decidua_vs_Control_decidua	RM decidua versus control decidua	up_in_group_a	42	ENSG00000179344	HLA-DQB1	8.46889049917345	6.95521219500723	1.51367830416622	1.54886898814939	5.02328476255509	FALSE	8.46889049917345	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.54886898814939
RM_decidua_vs_Control_decidua	RM decidua versus control decidua	up_in_group_a	43	ENSG00000237541	HLA-DQA2	7.2905858736434	1.63392756435352	5.65665830928988	1.64523709518411	5.02039831314587	FALSE	7.2905858736434	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.64523709518411
RM_decidua_vs_Control_decidua	RM decidua versus control decidua	up_in_group_a	44	ENSG00000143162	CREG1	7.31339813779708	5.79882510611659	1.51457303168049	1.64034531673731	5.01197391492495	FALSE	7.31339813779708	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.64034531673731
RM_decidua_vs_Control_decidua	RM decidua versus control decidua	up_in_group_a	45	ENSG00000182220	ATP6AP2	7.69701982474694	7.14103347497921	0.555986349767734	1.59778743446267	4.9859294388723	FALSE	7.69701982474694	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.59778743446267
RM_decidua_vs_Control_decidua	RM decidua versus control decidua	up_in_group_a	46	ENSG00000088986	DYNLL1	9.06782538737005	8.75537667324613	0.312448714123912	1.49526848232221	4.98175638898206	FALSE	9.06782538737005	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.49526848232221
RM_decidua_vs_Control_decidua	RM decidua versus control decidua	up_in_group_a	47	ENSG00000129226	CD68	8.62602319677015	6.72057603452168	1.90544716224848	1.5221664612384	4.97282634652515	TRUE	8.62602319677015	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.5221664612384
RM_decidua_vs_Control_decidua	RM decidua versus control decidua	up_in_group_a	48	ENSG00000163563	MNDA	6.4764830897017	4.52085158384994	1.95563150585177	1.71297837253782	4.97167955166129	FALSE	6.4764830897017	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.71297837253782
RM_decidua_vs_Control_decidua	RM decidua versus control decidua	up_in_group_a	49	ENSG00000169756	LIMS1	7.94114683534242	7.25160080659169	0.689546028750734	1.57007001939108	4.9621433214339	FALSE	7.94114683534242	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.57007001939108
RM_decidua_vs_Control_decidua	RM decidua versus control decidua	up_in_group_a	50	ENSG00000106066	CPVL	7.54391484701982	6.06740830721916	1.47650653980066	1.60328666803815	4.96200752948254	FALSE	7.54391484701982	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.60328666803815
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	1	ENSG00000003436	TFPI	8.66140912429105	10.4660990006276	-1.80468987633657	-1.60888414972405	5.66215038940713	FALSE	10.4660990006276	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.60888414972405
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	2	ENSG00000122565	CBX3	7.38339039067416	8.03944889541556	-0.656058504741401	-1.68853768784393	5.36319219747732	FALSE	8.03944889541556	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.68853768784393
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	3	ENSG00000169715	MT1E	6.27910282813511	8.44573921533515	-2.16663638720004	-1.65427691800922	5.35930088944397	FALSE	8.44573921533515	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.65427691800922
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	4	ENSG00000187498	COL4A1	8.89459546205357	10.6864563464451	-1.79186088439155	-1.45185471548672	5.1493883994584	FALSE	10.6864563464451	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.45185471548672
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	5	ENSG00000070404	FSTL3	8.10698599039783	10.8910034838967	-2.78401749349887	-1.43836864398284	5.13756305765483	FALSE	10.8910034838967	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.43836864398284
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	6	ENSG00000141526	SLC16A3	7.58236321847264	9.0075170207606	-1.42515380228796	-1.53093913437459	5.08732936640181	FALSE	9.0075170207606	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.53093913437459
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	7	ENSG00000108106	UBE2S	6.48067097151646	7.30315943165441	-0.822488460137949	-1.66172323125312	5.07433842737495	FALSE	7.30315943165441	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.66172323125312
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	8	ENSG00000108953	YWHAE	8.2639036312507	8.68438030267305	-0.420476671422344	-1.54349170936573	5.05595364312823	FALSE	8.68438030267305	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.54349170936573
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	9	ENSG00000129757	CDKN1C	10.1970120918468	11.9160128741188	-1.71900078227197	-1.35796257168596	5.01236054640505	FALSE	11.9160128741188	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.35796257168596
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	10	ENSG00000124749	COL21A1	3.99277272707129	6.35808494334325	-2.36531221627196	-1.72926657444294	4.97912969851415	FALSE	6.35808494334325	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.72926657444294
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	11	ENSG00000132341	RAN	8.53893279052068	9.0163219054436	-0.477389114922922	-1.49065587832212	4.95535890722842	FALSE	9.0163219054436	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.49065587832212
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	12	ENSG00000160932	LY6E	9.02136542965261	10.227241044092	-1.2058756144394	-1.41878330452129	4.95003782195293	FALSE	10.227241044092	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.41878330452129
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	13	ENSG00000142694	EVA1B	6.86792813968151	8.009882726631	-1.14195458694949	-1.56011283561429	4.9479108506528	FALSE	8.009882726631	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.56011283561429
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	14	ENSG00000140905	GCSH	6.83599979982187	8.79256213727061	-1.95656233744874	-1.50251508902567	4.94580845070741	FALSE	8.79256213727061	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.50251508902567
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	15	ENSG00000167618	LAIR2	7.58782116594507	11.2413565431229	-3.65353537717785	-1.36640115158999	4.93775227635613	FALSE	11.2413565431229	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.36640115158999
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	16	ENSG00000124006	OBSL1	4.70787697203042	6.02417259972172	-1.31629562769129	-1.75004312577596	4.92169580108984	FALSE	6.02417259972172	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.75004312577596
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	17	ENSG00000108829	LRRC59	6.42037563972753	6.91530290727075	-0.494927267543221	-1.64430006898602	4.90765125802042	FALSE	6.91530290727075	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.64430006898602
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	18	ENSG00000137507	LRRC32	4.36805480257293	6.74006481427636	-2.37201001170344	-1.65831768935177	4.89592701209319	FALSE	6.74006481427636	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.65831768935177
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	19	ENSG00000051620	HEBP2	7.48844553485302	8.07094588702731	-0.582500352174294	-1.53653115334017	4.88809433788878	FALSE	8.07094588702731	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.53653115334017
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	20	ENSG00000104827	CGB3	4.59498047775549	9.3255679429793	-4.73058746522381	-1.45049553778435	4.88548543171722	TRUE	9.3255679429793	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.45049553778435
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	21	ENSG00000179218	CALR	9.5484751445027	10.3674614732823	-0.8189863287796	-1.39051428056621	4.87630860977977	FALSE	10.3674614732823	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.39051428056621
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	22	ENSG00000120265	PCMT1	6.24953915653978	6.76249496562821	-0.512955809088425	-1.64119625902896	4.85223026563881	FALSE	6.76249496562821	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.64119625902896
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	23	ENSG00000198355	PIM3	6.24795071175359	7.293299179911	-1.04534846815741	-1.58960104450753	4.85137676929808	FALSE	7.293299179911	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.58960104450753
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	24	ENSG00000170542	SERPINB9	5.6864087937803	6.84461008928506	-1.15820129550476	-1.63005030587558	4.84402333164962	FALSE	6.84461008928506	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.63005030587558
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	25	ENSG00000101000	PROCR	5.649689719107	6.43420317705076	-0.784513457943753	-1.67150661693035	4.83763787422346	FALSE	6.43420317705076	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.67150661693035
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	26	ENSG00000184182	UBE2F	6.32556887391526	6.81793140450325	-0.492362530587989	-1.62919527738114	4.83347524932093	FALSE	6.81793140450325	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.62919527738114
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	27	ENSG00000140511	HAPLN3	5.01366226969809	8.04503508578956	-3.03137281609147	-1.51655429761735	4.81828423964285	FALSE	8.04503508578956	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.51655429761735
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	28	ENSG00000134057	CCNB1	5.52839558029102	8.11158477699761	-2.58318919670659	-1.50743499293436	4.80525354735047	FALSE	8.11158477699761	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.50743499293436
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	29	ENSG00000101187	SLCO4A1	4.48955575092802	7.03582749523467	-2.54627174430664	-1.59575166660018	4.79754216312874	FALSE	7.03582749523467	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.59575166660018
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	30	ENSG00000099901	RANBP1	7.09713478753461	8.03317169840436	-0.936036910869754	-1.50665444607521	4.78397836101987	FALSE	8.03317169840436	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.50665444607521
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	31	ENSG00000120675	DNAJC15	7.0869654301372	7.73480211840566	-0.647836688268461	-1.5262253396342	4.7721632670719	FALSE	7.73480211840566	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.5262253396342
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	32	ENSG00000164104	HMGB2	7.31644878681049	8.31247991140296	-0.996031124592472	-1.48234046646287	4.77189915300187	FALSE	8.31247991140296	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.48234046646287
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	33	ENSG00000167815	PRDX2	7.45103630717395	9.25616092482355	-1.8051246176496	-1.41833444037272	4.76336118938853	FALSE	9.25616092482355	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.41833444037272
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	34	ENSG00000187193	MT1X	6.08805368554142	8.0293173402019	-1.94126365466048	-1.50011639325236	4.76229487971083	FALSE	8.0293173402019	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.50011639325236
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	35	ENSG00000205581	HMGN1	8.25466664755068	8.5437244782786	-0.289057830727916	-1.46173738646537	4.75730091033846	FALSE	8.5437244782786	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.46173738646537
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	36	ENSG00000165119	HNRNPK	8.25598134287425	8.59511295836281	-0.339131615488562	-1.45785456295286	4.75595863549344	FALSE	8.59511295836281	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.45785456295286
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	37	ENSG00000171848	RRM2	4.77067309691775	6.80294699237344	-2.03227389545569	-1.60378973493242	4.75366340576098	FALSE	6.80294699237344	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.60378973493242
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	38	ENSG00000169495	HTRA4	6.74336149161956	9.19618006370073	-2.45281857208117	-1.41835044312662	4.75141278472444	FALSE	9.19618006370073	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.41835044312662
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	39	ENSG00000017797	RALBP1	7.8655469627568	9.214280177942	-1.3487332151852	-1.41502351159789	4.74388844334284	FALSE	9.214280177942	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.41502351159789
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	40	ENSG00000172270	BSG	8.19427715298556	8.72930893053665	-0.535031777551088	-1.44288853466193	4.73604690686241	FALSE	8.72930893053665	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.44288853466193
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	41	ENSG00000134871	COL4A2	8.42505226896008	9.77610527071371	-1.35105300175363	-1.37819980098623	4.72689998562274	FALSE	9.77610527071371	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.37819980098623
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	42	ENSG00000198417	MT1F	5.16213441959087	6.85524077492123	-1.69310635533036	-1.58938242126582	4.72627577377797	FALSE	6.85524077492123	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.58938242126582
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	43	ENSG00000160886	LY6K	4.48682438866652	7.28916888592794	-2.80234449726142	-1.54678462087645	4.71959170537275	FALSE	7.28916888592794	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.54678462087645
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	44	ENSG00000105401	CDC37	7.09192884868851	7.61324559981099	-0.521316751122484	-1.5190005065957	4.71886160990459	FALSE	7.61324559981099	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.5190005065957
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	45	ENSG00000133026	MYH10	5.87059391830518	7.59183144060364	-1.72123752229846	-1.51883790568314	4.71290190999977	FALSE	7.59183144060364	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.51883790568314
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	46	ENSG00000262406	MMP12	4.1563267027527	8.27280801259101	-4.11648130983831	-1.46293244853095	4.70041115191168	FALSE	8.27280801259101	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.46293244853095
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	47	ENSG00000070423	RNF126	5.04127943846999	5.71131131625958	-0.670031877789589	-1.70939172044967	4.69500620658127	FALSE	5.71131131625958	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.70939172044967
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	48	ENSG00000143641	GALNT2	5.39039862919525	6.66842130714423	-1.27802267794898	-1.59695544258691	4.69333962268075	FALSE	6.66842130714423	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.59695544258691
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	49	ENSG00000196526	AFAP1	5.49682506953648	7.4151033759881	-1.91827830645162	-1.52721914706235	4.69311541345511	FALSE	7.4151033759881	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.52721914706235
RM_villi_vs_Control_villi	RM villi versus control villi	down_in_group_a	50	ENSG00000169583	CLIC3	7.39235111763399	9.54934500349357	-2.15699388585957	-1.38023802894712	4.69154157926	FALSE	9.54934500349357	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.38023802894712
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	1	ENSG00000158195	WASF2	7.56982445854576	7.08153562173004	0.488288836815726	1.90000922425723	5.88863332903171	FALSE	7.56982445854576	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.90000922425723
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	2	ENSG00000173812	EIF1	10.4715866700827	9.86139905756288	0.610187612519859	1.54554468846668	5.44030655195423	FALSE	10.4715866700827	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.54554468846668
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	3	ENSG00000163956	LRPAP1	7.68270048167017	7.09027276057734	0.592427721092838	1.72228070937968	5.37031894596453	FALSE	7.68270048167017	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.72228070937968
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	4	ENSG00000204525	HLA-C	10.4726181490305	8.50685790521862	1.96576024381184	1.52191135048565	5.35731478216451	FALSE	10.4726181490305	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.52191135048565
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	5	ENSG00000002586	CD99	7.88777439350776	6.54395098743898	1.34382340606879	1.69754098610111	5.35034735852212	FALSE	7.88777439350776	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.69754098610111
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	6	ENSG00000110651	CD81	9.69421816606763	8.13443733254507	1.55978083352255	1.55845164999286	5.32797077365954	FALSE	9.69421816606763	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.55845164999286
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	7	ENSG00000084234	APLP2	8.85219847046157	7.991549343236	0.860649127225577	1.61028948641002	5.3146729965511	FALSE	8.85219847046157	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.61028948641002
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	8	ENSG00000205542	TMSB4X	12.4905404374167	9.49391620375255	2.99662423366415	1.4115312219478	5.29871351520642	FALSE	12.4905404374167	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.4115312219478
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	9	ENSG00000101745	ANKRD12	6.85082107738955	6.14685876415937	0.703962313230182	1.77733245514487	5.28373131841126	FALSE	6.85082107738955	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.77733245514487
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	10	ENSG00000092841	MYL6	10.9188279738525	10.3978341652861	0.520993808566388	1.45519488270795	5.20256977518818	FALSE	10.9188279738525	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.45519488270795
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	11	ENSG00000151914	DST	6.78938851146028	5.21153616938767	1.57785234207261	1.75541210575396	5.19867064079704	FALSE	6.78938851146028	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.75541210575396
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	12	ENSG00000123349	PFDN5	9.60516164869866	9.08757751909158	0.517584129607087	1.5239514814501	5.1916374442666	FALSE	9.60516164869866	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.5239514814501
